CD_EMPRESA;ANO;DS_FINANCIAMENTO;VL_FINANCIAMENTO;CD_INDICE;TX_MULTIPLICADOR_INDICE;TX_ADICIONAL;CD_INDICE_2;TX_MULTIPLICADOR_INDICE_2;TX_ADICIONAL_2;CD_INDICE_FIM;TX_MULTIPLICADOR_INDICE_FIM;TX_ADICIONAL_FIM;;;;
50;2015;Debêntures - 1ª série; 193.108 ;5;100;3,8;;;;;;;;;;
50;2015;Debêntures - 2ª série; 657.531 ;5;100;4,28;;;;;;;;;;
50;2015;Debêntures - 1ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2015;Debêntures - 2ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2015;Debêntures - 3ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2015;Debêntures - 4ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2015;Série única; 595.733 ;1;100;1,85;;;;;;;;;;
50;2015;Série única; 147.772 ;1;105,7;;;;;;;;;;;
50;2015;Série única; 142.767 ;1;105,7;;;;;;;;;;;
50;2015;Série única; 296.950 ;1;100;1,6;;;;;;;;;;
50;2015;Série única; 59.767 ;1;107,3;;;;;;;;;;;
50;2015;Série única; 39.495 ;1;100;1,7;;;;;;;;;;
50;2015;Debêntures - 1ª série; 230.429 ;1;100;1,18;;;;;;;;;;
50;2015;Debêntures - 2ª série; 365.508 ;1;100;1,42;;;;;;;;;;
50;2016;Nota promissória (r); 213.631 ;1;100;2,65;;;;;;;;;;
50;2016;Finame (k); 198 ;;;6;;;;;;;;;;
50;2016;Finame (c); 89 ;8;100;3,21;;;;;;;;;;
50;2016;Finame (c); 63 ;8;100;2,7;;;;;;;;;;
50;2016;Finame (g); 256 ;;;2,5;;;;;;;;;;
50;2016;Finame (c); 82 ;;;3;;;;;;;;;;
50;2016;Finem (h); 10.509 ;8;100;2,1;;;;;;;;;;
50;2016;Finem (b); 33.497 ;5;100;2,45;;;;;;;;;;
50;2016;Finem (b); 148.819 ;8;100;2,45;;;;;;;;;;
50;2016;Finame (f); 871 ;;;7,7;;;;;;;;;;
50;2016;Finame (i); 6.509 ;;;6;;;;;;;;;;
50;2016;Finame (j); 694 ;;;6;;;;;;;;;;
50;2016;Finem - BNDES (d); 55.402 ;2;100;4,87;;;;;;;;;;
50;2016;Finem - BNDES (d); 185.271 ;8;100;3,84;;;;;;;;;;
50;2016;Finem - BNDES (d); 66.020 ;8;100;3,84;;;;;;;;;;
50;2016;Financiamento (s); 278 ;;;21,27;;;;;;;;;;
50;2016;Finimp (f); 46 ;4;100;5,2;;;;;;;;;;
50;2016;Finimp (l); 101.270 ;4;100;2;;;;;;;;;;
50;2016;Debêntures - 1ª série; 233.804 ;1;100;0,79;;;;;;;;;;
50;2016;Debêntures - 2ª série; 155.844 ;5;100;5;;;;;;;;;;
50;2016;Debêntures - 3ª série; 389.498 ;5;100;5,35;;;;;;;;;;
50;2016;Debêntures - 1ª série; 230.429 ;1;100;1,18;;;;;;;;;;
50;2016;Debêntures - 2ª série; 365.508 ;1;100;1,42;;;;;;;;;;
50;2016;Debêntures - série única; 214.774 ;1;114;;;;;;;;;;;
50;2016;Debêntures - 1ª série; 193.108 ;5;100;3,8;;;;;;;;;;
50;2016;Debêntures - 2ª série; 657.531 ;5;100;4,28;;;;;;;;;;
50;2016;Debêntures - 1ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2016;Debêntures - 2ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2016;Debêntures - 3ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2016;Debêntures - 4ª série; 89.333 ;5;100;8,25;;;;;;;;;;
50;2016;Série única; 595.733 ;1;100;1,85;;;;;;;;;;
50;2016;Série única; 147.772 ;1;115;;;;;;;;;;;
50;2016;Série única; 142.767 ;1;115;;;;;;;;;;;
50;2017;Finame (i); 148 ;;;6;;;;;;;;;;
50;2017;Finame (e); 212 ;;;2,5;;;;;;;;;;
50;2017;Finame (b); 27 ;;;3;;;;;;;;;;
50;2017;Finem (f); 3.920 ;8;100;2,1;;;;;;;;;;
50;2017;Finame (h); 494 ;;;6;;;;;;;;;;
50;2017;Finem (a); 34.597 ;5;100;2,45;;;;;;;;;;
50;2017;Finem (a); 117.012 ;8;100;2,45;;;;;;;;;;
50;2017;Finame (g); 4.715 ;;;6;;;;;;;;;;
50;2017;Finem (m); 178.071 ;8;100;3,84;;;;;;;;;;
50;2017;Finem (m); 67.761 ;8;100;3,84;;;;;;;;;;
50;2017;Financiamento (l); 203 ;;;21,27;;;;;;;;;;
50;2017;Financiamento (m); 39.261 ;8;100;3,84;;;;;;;;;;
50;2017;Finem (n); 49.275 ;8;100;3,48;;;;;;;;;;
50;2017;Leasing; 28 ;;;25,13;;;;;;;;;;
50;2017;Finimp (d); 87.644 ;4;100;2;;;;;;;;;;
50;2017;1ª Emissão - Ecovia Caminho do Mar; 151.294 ;1;106,5;;;;;;;;;;;
50;2017;1ª Emissão - Ecosul; 156.626 ;1;107;;;;;;;;;;;
50;2017;2ª Emissão - Ecosul; 50.073 ;1;107,5;;;;;;;;;;;
50;2017;3ª Emissão - Ecosul; 52.443 ;1;107;;;;;;;;;;;
50;2017;2ª Emissão - Ecovias dos Imigrantes; 1.194.291 ;5;100;4;;;;;;;;;;
50;2017;1ª Emissão - Ecocataratas; 195.228 ;1;106,5;;;;;;;;;;;
50;2017;1ª Emissão - Ecopistas; 447.317 ;5;100;8,25;;;;;;;;;;
50;2017;1ª Emissão - Eco101; 24.847 ;1;100;1,8;;;;;;;;;;
50;2017;1ª Emissão – Ecorodovias Concessões (Cessão); 608.943 ;1;100;1,3;;;;;;;;;;
50;2017;2ª Emissão – Ecorodovias Concessões (1ª Série); 80.850 ;1;100;0,79;;;;;;;;;;
50;2017;2ª Emissão – Ecorodovias Concessões (2ª e 3ª Série); 778.926 ;5;100;5,15;;;;;;;;;;
50;2017;3ª Emissão – Ecorodovias Concessões; 216.840 ;1;114;;;;;;;;;;;
50;2017;5ª Emissão – Ecorodovias Concessões; 104.574 ;1;109;;;;;;;;;;;
50;2017;6ª Emissão – Ecorodovias Concessões (1ª e 2ª Série); 1.070.399 ;1;108;;;;;;;;;;;
50;2017;6ª Emissão – Ecorodovias Concessões (3ª Série); 30.038 ;5;100;6;;;;;;;;;;
50;2017;1ª Emissão - Ecoporto Santos; 252.559 ;1;100;1,85;;;;;;;;;;
50;2018;Finame (a); 97 ;;;6;;;;;;;;;;
50;2018;Finame (b); 168 ;;;2,5;;;;;;;;;;
50;2018;Finame (e); 292 ;;;6;;;;;;;;;;
50;2018;Finem (f); 27.390 ;5;100;2,45;;;;;;;;;;
50;2018;Finem (f); 92.799 ;8;100;2,45;;;;;;;;;;
50;2018;Finame (g); 2.919 ;;;6;;;;;;;;;;
50;2018;Finem (h); 169.567 ;8;100;3,84;;;;;;;;;;
50;2018;Finem (h); 187.354 ;8;100;3,84;;;;;;;;;;
50;2018;Financiamento (i); 111 ;;;21,27;;;;;;;;;;
50;2018;Finem ( j); 51.410 ;8;100;3,48;;;;;;;;;;
50;2018;Finem (j); 28.461 ;8;100;3,48;;;;;;;;;;
50;2018;Finimp (l); 85.173 ;4;100;2;;;;;;;;;;
50;2018;1ª Emissão - Ecovia Caminho do Mar; 161.665 ;1;106,5;;;;;;;;;;;
50;2018;1ª Emissão – Ecosul; 167.414 ;1;107;;;;;;;;;;;
50;2018;2ª Emissão – Ecosul; 50.123 ;1;110,75;;;;;;;;;;;
50;2018;3ª Emissão – Ecosul; 56.122 ;1;107;;;;;;;;;;;
50;2018;2ª Emissão - Ecovias dos Imigrantes; 1.244.376 ;5;100;4;;;;;;;;;;
50;2018;1ª Emissão - Ecocataratas; 208.864 ;1;106,5;;;;;;;;;;;
50;2018;1ª Emissão - Ecopistas; 407.561 ;5;100;8,25;;;;;;;;;;
50;2018;1ª Emissão - Eco101; 25.000 ;1;100;2,56;;;;;;;;;;
50;2018;1ª Emissão - Eco135; 226.224 ;1;117,5;;;;;;;;;;;
50;2018;1ª Emissão – Ecorodovias Concessões (Cessão); 373.229 ;1;100;1,3;;;;;;;;;;
50;2018;2ª Emissão – Ecorodovias Concessões (2ª e 3ª Série); 694.574 ;5;100;5,15;;;;;;;;;;
50;2018;3ª Emissão – Ecorodovias Concessões; 220.106 ;1;106;;;;;;;;;;;
50;2018;5ª Emissão – Ecorodovias Concessões; 100.113 ;1;114,85;;;;;;;;;;;
50;2018;6ª Emissão – Ecorodovias Concessões (1ª e 2ª Série); 1.076.561 ;1;108;;;;;;;;;;;
50;2018;6ª Emissão – Ecorodovias Concessões (3ª Série); 31.346 ;5;100;6;;;;;;;;;;
50;2018;7ª Emissão – Ecorodovias Concessões; 365.532 ;5;100;7,44;;;;;;;;;;
50;2018;1ª Emissão - Ecorodoanel; 900.048 ;1;119;;;;;;;;;;;
50;2018;1ª Emissão - Ecoporto Santos; 125.290 ;1;100;1,85;;;;;;;;;;
50;2018;3ª Emissão – EcoRodovias Infraestrutura; 131.265 ;1;100;1,25;;;;;;;;;;
50;2018;4ª Emissão – EcoRodovias Infraestrutura; 297.355 ;1;115;;;;;;;;;;;
28;2013;Estudos e Projetos FINEP; 46.421 ;8;100;5;;;;;;;;;;
28;2013;BNDES; 203.591 ;8;100;2,25;;;;;;;;;;
28;2013;Capital de giro / NCE; 206.131 ;1;100;8;;;;;;;;;;
28;2013;BNDES – FINAME; 17.253 ;8;100;4,5;;;;;;;;;;
28;2013;Arrendamentos mercantis – financeiros; 249.625 ;1;108;;;;;;;;;;;
28;2013;BNDES; 29.747 ;11;100;2,05;;;;;;;;;;
28;2013;Resolução nº 4.131/62; 2.076.508 ;11;100;2,56;;;;;;;;;;
28;2013;Operação internacional - Peru; 10.981 ;;;4,9;;;;;;;;;;
28;2013;Operação internacional - México; 40.007 ;13;100;0,98;;;;;;;;;;
28;2013;Operação internacional – PTY; 11.995 ;;;7;;;;;;;;;;
28;2014;Financiadora de Estudos e Projetos FINEP; 112.385 ;;;4,25;;;;;;;;;;
28;2014;Debêntures; 623.771 ;1;107,5;;;;;;;;;;;
28;2014;BNDES; 217.942 ;8;100;2,75;;;;;;;;;;
28;2014;Capital de giro / NCE; 256.006 ;1;107;8;;;;;;;;;;
28;2014;BNDES – FINAME; 19.470 ;8;100;4,5;;;;;;;;;;
28;2014;Arrendamentos mercantis – financeiros; 332.274 ;5;100;9;;;;;;;;;;
28;2014;BNDES; 44.490 ;11;100;2,05;;;;;;;;;;
28;2014;Resolução nº 4.131/62; 2.265.399 ;11;100;2,56;;;;;;;;;;
28;2014;Operação internacional - Peru; 30.752 ;;;5,775;;;;;;;;;;
28;2014;Operação internacional - México; 55.000 ;13;100;0,98;;;;;;;;;;
28;2014;Operação internacional – Austrália; 23.074 ;6;100;1;24;100;1;;;;;;;
28;2015;Financiadora de Estudos e Projetos; 160.752 ;;;4,25;;;;;;;;;;
28;2015;Debêntures; 1.461.395 ;1;107,5;;;;;;;;;;;
28;2015;BNDES; 170.300 ;8;100;2,75;;;;;;;;;;
28;2015;Capital de giro / NCE; 256.125 ;1;107;8;;;;;;;;;;
28;2015;BNDES – FINAME; 13.592 ;8;100;4,5;;;;;;;;;;
28;2015;Arrendamentos mercantis –; 435.313 ;5;100;9;;;;;;;;;;
28;2015;Operação internacional - Peru; 66.879 ;;;5,45;;;;;;;;;;
28;2015;Operação internacional - México; 96.007 ;13;100;1,1;;;;;;;;;;
28;2015;Operação internacional - Austrália; 62.085 ;6;100;1;24;100;1;;;;;;;
28;2015;Operação internacional - Colômbia; 31.367 ;;;6;;;;;;;;;;
28;2015;BNDES; 51.628 ;11;100;2,05;;;;;;;;;;
28;2015;Resolução nº 4.131/62; 2.730.426 ;11;100;2,56;;;;;;;;;;
28;2016;Financiadora de Estudos e Projetos FINEP; 149.916 ;;;4,25;;;;;;;;;;
28;2016;Debêntures; 1.461.237 ;1;107,5;;;;;;;;;;;
28;2016;BNDES; 118.497 ;8;100;2,75;;;;;;;;;;
28;2016;BNDES EXIM; 298.011 ;2;100;2,4;8;100;2;;;;;;;
28;2016;Capital de giro / NCE; 40.502 ;1;107;8;;;;;;;;;;
28;2016;BNDES – FINAME; 8.313 ;8;100;4,5;;;;;;;;;;
28;2016;Arrendamentos mercantis - financeiros; 437.274 ;5;100;9;;;;;;;;;;
28;2016;Controlada no exterior - Peru; 48.392 ;;;6,3;;;;;;;;;;
28;2016;Controlada no exterior - México; 64.661 ;13;100;1,1;;;;;;;;;;
28;2016;Controlada no exterior - Austrália; 67.123 ;6;100;1;24;100;1;;;;;;;
28;2016;Controlada no exterior - Colômbia; 37.556 ;;;8,3;;;;;;;;;;
28;2016;BNDES; 31.985 ;11;100;2,05;;;;;;;;;;
28;2016;Resolução nº 4.131/62; 1.626.704 ;11;100;2,56;;;;;;;;;;
28;2017;Financiadora de Estudos e Projetos FINEP; 148.157 ;;;4,25;;;;;;;;;;
28;2017;Debêntures (a); 3.779.843 ;1;108;1,4;1;100;1,75;;;;;;;
28;2017;Notas Promissórias; 3.792.537 ;1;108;;;;;;;;;;;
28;2017;BNDES; 29.281 ;8;100;2,75;;;;;;;;;;
28;2017;BNDES EXIM; 417.983 ;2;100;2,4;8;100;2;;;;;;;
28;2017;BNDES – FINAME; 3.476 ;8;100;4,5;;;;;;;;;;
28;2017;Arrendamentos mercantis – financeiros (Nota explicativa 15.h); 462.760 ;5;100;9;;;;;;;;;;
28;2017;Capital de Giro - Operação internacional - Peru; 21.402 ;;;5,3;;;;;;;;;;
28;2017;Capital de Giro - Operação internacional - México; 58.979 ;13;100;0,8;;;;;;;;;;
28;2017;Capital de Giro - Operação internacional - Austrália; 88.337 ;6;100;1;24;100;1;;;;;;;
28;2017;Capital de Giro - Operação internacional - Colômbia; 16.663 ;;;6,95;;;;;;;;;;
28;2017;Capital de Giro - Operação internacional - The Body Shop; 2.005 ;;;0,33;;;;;;;;;;
28;2017;BNDES; 22.809 ;11;100;2,05;;;;;;;;;;
28;2017;Resolução nº 4.131/62; 487.668 ;11;100;2,56;;;;;;;;;;
28;2018;Financiadora de estudos e projetos; 135.618 ;;;4,25;;;;;;;;;;
28;2018;Debêntures (a); 4.680.665 ;1;110;1,4;1;100;1,75;;;;;;;
28;2018;BNDES; 73.384 ;8;100;2,75;;;;;;;;;;
28;2018;BNDES FINAME; 735 ;8;100;4,5;;;;;;;;;;
28;2018;Arrendamentos mercantis financeiros; 446.235 ;5;100;9;;;;;;;;;;
28;2018;Capital de Giro Operação Peru; 20.979 ;;;3,56;;;;;;;;;;
28;2018;Capital de Giro - Operação México; 10.017 ;13;100;1,15;;;;;;;;;;
28;2018;Capital de Giro - Operação Aesop; 59.850 ;6;100;0,92;24;100;0,92;;;;;;;
28;2018;BNDES; 17.137 ;11;100;2,05;;;;;;;;;;
28;2018;Títulos representativos de dívida; 2.995.760 ;;;5,375;;;;;;;;;;
21;2018;Capital de Giro - 2027; 11.398.701 ;;;5,05;;;;;;7,42;;;;
21;2018;Capital de Giro - 2021; 480.972 ;;;0,63;;;;;;5,37;;;;
21;2018;Capital de Giro - 2027; 851.654 ;4;100;1,35;;;;;;2,6;;;;
21;2018;Capital de Giro - 2026; 76.116 ;;;1;;;;;;3,37;;;;
21;2018;Aquisição de imobilizado; 216.345 ;25;100;2,44;;;;;;2,5;;;;
21;2018;Desenvolvimento de projetos; 961.085 ;8;100;1,92;;;;;;5;;;;
21;2018;Nota de crédito a exportação - NCE; 149.192 ;;;10,85;;;;;;11;;;;
21;2017;Capital de Giro - 2027; 9.706.145 ;;;5,05;;;;;;7,42;;;;
21;2017;Capital de Giro - 2027; 729.898 ;;;1,25;;;;;;4,59;;;;
21;2017;Capital de Giro - 2027; 394.129 ;4;100;1,35;;;;;;2,6;;;;
21;2017;Capital de Giro - 2026; 728.569 ;3;100;2,25;;;;;;;;;;
21;2017;Capital de Giro - 2025; 46.344 ;;;1;;;;;;3,37;;;;
21;2017;Pré-Pagamento de Exportação; 10.105 ;;;4,65;;;;;;;;;;
21;2017;Aquisição de imobilizado; 192.356 ;25;100;2,44;;;;;;;;;;
21;2017;Desenvolvimento de projetos; 1.310.037 ;8;100;1,92;;;;;;5;;;;
21;2017;Nota de crédito a exportação - NCE; 771.169 ;;;10,85;;;;;;11;;;;
21;2016;Capital de Giro - 2025; 8.524.683 ;;;1,25;;;;;;7,42;;;;
21;2016;Capital de Giro - 2019; 58.664 ;4;100;1,35;;;;;;;;;;
21;2016;Capital de Giro - 2026; 693.257 ;3;100;2,25;;;;;;;;;;
21;2016;Capital de Giro - 2020; 53.475 ;;;1;;;;;;3,37;;;;
21;2016;Aquisição de imobilizado; 196.771 ;25;100;2,44;;;;;;;;;;
21;2016;Pré-embarque; 100.753 ;;;5,5;;;;;;8;;;;
21;2016;Desenvolvimento de projetos; 1.645.720 ;8;100;1,92;;;;;;5;;;;
21;2016;Nota de crédito a exportação; 967.929 ;;;5,5;;;;;;11;;;;
21;2015;Capital de Giro - 2025; 9.425.091 ;;;1,25;;;;;;7,42;;;;
21;2015;Capital de Giro - 2019; 70.286 ;4;100;1,35;;;;;;;;;;
21;2015;Capital de Giro - 2026; 805.872 ;3;100;2,25;;;;;;;;;;
21;2015;Capital de Giro - 2020; 86.526 ;;;1;;;;;;3,37;;;;
21;2015;Aquisição de imobilizado; 244.223 ;25;100;2,44;;;;;;;;;;
21;2015;Pré-embarque; 297.944 ;;;5,5;;;;;;8;;;;
21;2015;Desenvolvimento de projetos; 1.793.485 ;8;100;1,92;;;;;;5;;;;
21;2015;Nota de crédito a exportação; 1.059.137 ;;;5,5;;;;;;11;;;;
21;2014;Capital de Giro - 2023; 3.725.080 ;;;4,6;;;;;;7,42;;;;
21;2014;Capital de Giro - 2019; 47.812 ;4;100;1,35;;;;;;;;;;
21;2014;Capital de Giro - 2026; 270.619 ;3;100;2,25;;;;;;;;;;
21;2014;Capital de Giro - 2020; 219.070 ;;;2;;;;;;3,37;;;;
21;2014;Aquisição de imobilizado; 170.933 ;25;100;2,44;;;;;;;;;;
21;2014;Pré-embarque; 300.568 ;;;5,5;;;;;;8;;;;
21;2014;Desenvolvimento de projetos; 1.117.067 ;8;100;1,92;;;;;;5;;;;
21;2014;Nota de crédito a exportação; 809.702 ;;;5,5;;;;;;8;;;;
21;2013;Capital de Giro - 2023; 3.257.097 ;;;5,15;;;;;;7,42;;;;
21;2013;Capital de Giro - 2020; 179.169 ;;;2;;;;;;5,05;;;;
21;2013;Aquisição de imobilizado; 155.589 ;25;100;2,44;;;;;;;;;;
21;2013;Pré-embarque; 201.839 ;;;5,5;;;;;;;;;;
21;2013;Desenvolvimento de projetos; 553.515 ;8;100;1,92;;;;;;5;;;;
21;2013;Nota de crédito a exportação; 790.658 ;;;5,5;;;;;;;;;;
22;2018;Moeda Estrangeira - Euro; 90.761 ;38;100;1,61;;;;;;;;;;
22;2018;FCO (i); 57.120 ;;;2,5;;;;;;8,5;;;;
22;2018;Financiamentos; 9.780 ;;;2,5;;;;;;8,7;;;;
22;2018;BNDES (i); 2.237 ;;;3,5;;;;;;4,5;;;;
22;2018;Finep; 262.242 ;8;100;1;;;;;;;;;;
22;2018;Financiamento Imobiliario; 142.169 ;7;100;9,6;;;;;;;;;;
22;2017;Moeda Estrangeira - Dólar; 166.637 ;11;100;2,77;;;;;;;;;;
22;2017;FCO (i); 68.289 ;;;2,5;;;;;;8,5;;;;
22;2017;Financiamentos; 12.183 ;;;2,5;;;;;;8,7;;;;
22;2017;BNDES (i); 9.355 ;;;3,5;;;;;;4,5;;;;
22;2017;Debentures; 93.606 ;;;11,3;;;;;;;;;;
22;2017;Finep; 161.134 ;8;100;1;;;;;;;;;;
22;2017;Financiamento Imobiliario; 145.125 ;7;100;9,6;;;;;;;;;;
22;2016;Moeda Estrangeira - Dólar; 331.304 ;11;100;2,77;;;;;;;;;;
22;2016;FCO (i); 79.483 ;;;2,5;;;;;;8,5;;;;
22;2016;Financiamentos; 17.879 ;;;2,5;;;;;;8,7;;;;
22;2016;BNDES (i); 16.461 ;;;3,5;;;;;;4,5;;;;
22;2016;Debentures; 187.130 ;;;11,3;;;;;;;;;;
22;2016;Finep; 74.215 ;8;100;1;;;;;;;;;;
22;2016;Financiamento Imobiliario; 153.686 ;7;100;9,6;;;;;;;;;;
22;2015;Moeda Estrangeira - Dólar; 1.441.488 ;11;100;2,15;;;;;;3,08;;;;
22;2015;Bonds; 1.272.695 ;11;100;6,5;;;;;;;;;;
22;2015;FCO (i); 165.609 ;;;2,5;;;;;;8,5;;;;
22;2015;Financiamentos; 24.706 ;;;2,5;;;;;;8,7;;;;
22;2015;BNDES (i); 14.977 ;;;3,5;;;;;;4,5;;;;
22;2015;Debentures; 1.769.786 ;;;11,3;;;;;;;;;;
22;2015;Finep; 73.427 ;8;100;1;;;;;;;;;;
22;2015;Financiamento Imobiliario; 158.457 ;7;100;9,6;;;;;;;;;;
22;2014;Moeda Estrangeira - Dólar; 827.307 ;11;100;2,15;;;;;;3,05;;;;
22;2014;Bonds; 860.825 ;11;100;6,5;;;;;;;;;;
22;2014;FCO (i); 185.198 ;;;2,5;;;;;;8,5;;;;
22;2014;Financiamentos; 36.202 ;;;2,5;;;;;;8,7;;;;
22;2014;BNDES (i); 36.417 ;;;3,5;;;;;;4,5;;;;
22;2014;Debentures; 2.619.359 ;;;11,3;;;;;;;;;;
22;2014;Finep; 72.385 ;8;100;1;;;;;;;;;;
22;2014;Financiamento Imobiliario; 167.206 ;7;100;9,6;;;;;;;;;;
22;2013;Moeda Estrangeira - Dólar; 453.414 ;11;100;2,15;;;;;;3,05;;;;
22;2013;Bonds; 761.993 ;11;100;6,5;;;;;;;;;;
22;2013;Empréstimos; 22.232 ;;;10,64;;;;;;;;;;
22;2013;FCO (i); 163.451 ;;;2,5;;;;;;8,5;;;;
22;2013;Financiamentos; 25.635 ;;;2,5;;;;;;8,7;;;;
22;2013;BNDES (i); 46.847 ;;;3,5;;;;;;4,5;;;;
22;2013;Debentures; 2.435.280 ;;;11,3;;;;;;;;;;
24;2018;Capital de giro; 2.424.246 ;;;6,78;;;;;;;;;;
24;2018;Financiamento de imobilizado e outros; 1.205.281 ;;;14,28;;;;;;;;;;
24;2018;Ten/Thirty Years Bonds; 9.738.314 ;;;5,81;;;;;;;;;;
24;2018;Debêntures; 1.536.118 ;;;6,42;;;;;;;;;;
24;2017;Capital de giro; 2.739.258 ;;;7,36;;;;;;;;;;
24;2017;Financiamento de imobilizado e outros; 2.108.216 ;;;8,58;;;;;;;;;;
24;2017;Ten/Thirty Years Bonds; 11.614.182 ;;;5,84;;;;;;;;;;
24;2017;Debêntures; 47.928 ;;;9,93;;;;;;;;;;
24;2016;Capital de giro; 3.468.490 ;;;10,32;;;;;;;;;;
24;2016;Financiamento de imobilizado e outros; 2.855.860 ;;;8,12;;;;;;;;;;
24;2016;Ten/Thirty Years Bonds; 14.093.460 ;;;6,2;;;;;;;;;;
24;2016;Debêntures; 165.423 ;;;14;;;;;;;;;;
24;2015;Capital de giro; 3.814.454 ;;;10,47;;;;;;;;;;
24;2015;Financiamento de imobilizado e outros; 3.996.409 ;;;6,38;;;;;;;;;;
24;2015;Ten/Thirty Years Bonds; 18.403.132 ;;;6,21;;;;;;;;;;
24;2015;Debêntures; 246.862 ;;;13,24;;;;;;;;;;
24;2014;Capital de giro; 74.598 ;;;5,88;;;;;;;;;;
24;2014;Financiamento de investimento e outros; 4.217 ;;;10,84;;;;;;;;;;
24;2014;Capital de giro (USD); 606.979 ;;;1,93;;;;;;;;;;
24;2014;Capital de giro (EUR); 130.975 ;;;2,26;;;;;;;;;;
24;2014;Capital de giro (COP); 159.698 ;;;6,83;;;;;;;;;;
24;2014;Capital de giro (ARS); 29.829 ;;;18,55;;;;;;;;;;
24;2014;Capital de giro (MXN); 40 ;;;4,65;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros (USD); 1.648 ;;;3,24;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros (INR); 150.029 ;;;10,43;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros (MXN); 198.437 ;;;4,65;;;;;;;;;;
24;2014;Capital de giro; 2.101.327 ;;;6,93;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros; 1.241.207 ;;;7,1;;;;;;;;;;
24;2014;Financiamento de investimento; 60.011 ;;;12,15;;;;;;;;;;
24;2014;Capital de giro (USD); 645.330 ;;;1,87;;;;;;;;;;
24;2014;Capital de giro (EUR); 38.455 ;;;2,26;;;;;;;;;;
24;2014;Capital de giro (COP); 166.848 ;;;6,84;;;;;;;;;;
24;2014;Capital de giro (ARS); 106.105 ;;;18,55;;;;;;;;;;
24;2014;Capital de giro (INR); 2.252 ;;;2,46;;;;;;;;;;
24;2014;Ten/Thirty Years Bonds (USD); 13.059.526 ;;;6,54;;;;;;;;;;
24;2014;Financiamento de investimento (USD); 184.166 ;;;4,75;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros (INR); 13.800 ;;;10,43;;;;;;;;;;
24;2014;Financiamento de imobilizado e outros (USD); 210.972 ;;;2,4;;;;;;;;;;
24;2014;Debêntures; 335.036 ;;;10,81;;;;;;;;;;
24;2013;Capital de giro; 421.564 ;;;8,1;;;;;;;;;;
24;2013;Financiamento de investimento e outros; 42.432 ;;;10,22;;;;;;;;;;
24;2013;Capital de giro (USD); 514.417 ;;;2,06;;;;;;;;;;
24;2013;Capital de giro (EUR); 76.577 ;;;2,55;;;;;;;;;;
24;2013;Capital de giro (CLP); 10.164 ;;;3,85;;;;;;;;;;
24;2013;Capital de giro (COP); 91.435 ;;;6,87;;;;;;;;;;
24;2013;Capital de giro (ARS); 7.799 ;;;15,1;;;;;;;;;;
24;2013;Capital de giro (MXN); 26.743 ;;;5,66;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (USD); 4.920 ;;;3,56;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (INR); 125.209 ;;;10,63;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (MXN); 46.154 ;;;5,66;;;;;;;;;;
24;2013;Capital de giro; 111.592 ;;;4,79;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros; 1.800.819 ;;;7,8;;;;;;;;;;
24;2013;Financiamento de investimento; 627.350 ;;;10,26;;;;;;;;;;
24;2013;Capital de giro (USD); 334.290 ;;;1,85;;;;;;;;;;
24;2013;Capital de giro (EUR); 40.331 ;;;2,55;;;;;;;;;;
24;2013;Capital de giro (COP); 286.545 ;;;6,84;;;;;;;;;;
24;2013;Capital de giro (ARS); 14.271 ;;;15,1;;;;;;;;;;
24;2013;Capital de giro (INR); 10.924 ;;;10,63;;;;;;;;;;
24;2013;Ten Years Bonds (USD); 10.844.032 ;;;6,44;;;;;;;;;;
24;2013;Financiamento de investimento (USD); 160.216 ;;;4,75;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (INR); 98.897 ;;;10,63;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (USD); 561.947 ;;;4,18;;;;;;;;;;
24;2013;Financiamento de imobilizado e outros (MXN); 33.652 ;;;5,66;;;;;;;;;;
24;2013;Debêntures; 414.495 ;;;8,06;;;;;;;;;;
26;2018;BNDES (i); 1.360.933 ;8;100;1,4;;;;;;4;;;;
26;2018;BNDES (i); 39.942 ;;;6;;;;;;;;;;
26;2018;BNDES (i); 826.071 ;2;100;3,68;;;;;;;;;;
26;2018;FINEP; 318.076 ;;;3,5;;;;;;7;;;;
26;2018;Capital de giro; 5.522.187 ;1;109;;;;;1;140;;;;;
26;2018;Notas Promissórias Comerciais (iv); 1.239.809 ;1;112;;;;;1;115,3;;;;;
26;2018;Capital de giro (iii); 1.299.141 ;11;100;9,15;;;;;;;;;;
